probabilidad,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,duracion,pps_flujo
0.990724,10454,5791516,0,0,4.343349,2406.898335
0.990724,10464,5797056,0,0,4.345434,2408.044621
0.990724,10474,5802596,0,0,4.346265,2409.885226
0.990724,10484,5808136,0,0,4.347214,2411.659787
0.990724,10494,5813676,0,0,4.452126,2357.076007
0.990724,10504,5819216,0,0,4.452141,2359.314165
0.990724,10514,5824756,0,0,4.452982,2361.114192
0.990724,10524,5830296,0,0,4.452996,2363.352791
0.990724,10534,5835836,0,0,4.455571,2364.231367
0.990724,10544,5841376,0,0,4.456539,2365.96136
0.990724,10554,5846916,0,0,4.456562,2368.19309
0.990724,10564,5852456,0,0,4.457414,2369.983824
0.990724,10574,5857996,0,0,4.457427,2372.220553
0.990724,10584,5863536,0,0,4.459424,2373.400553
0.990724,10594,5869076,0,0,4.460338,2375.156515
0.990724,10604,5874616,0,0,4.460989,2377.051622
0.990724,10614,5880156,0,0,4.462304,2378.591678
0.990724,10624,5885696,0,0,4.462319,2380.824913
0.990724,10634,5891236,0,0,4.462984,2382.710588
0.990724,10644,5896776,0,0,4.463987,2384.415359
0.990724,10654,5902316,0,0,4.467226,2384.925216
0.990724,10664,5907856,0,0,4.468556,2386.453291
0.990724,10674,5913396,0,0,4.468575,2388.6807
0.990724,10684,5918936,0,0,4.469216,2390.576083
0.990724,10694,5924476,0,0,4.47027,2392.249154
0.990724,10704,5930016,0,0,4.470541,2394.34096
0.990724,10714,5935556,0,0,4.471685,2395.964613
0.990724,10724,5941096,0,0,4.472202,2397.924108
0.990724,10734,5946636,0,0,4.474179,2399.099222
0.990724,10744,5952176,0,0,4.475054,2400.86487
0.990724,10754,5957716,0,0,4.475828,2402.683964
0.990724,10764,5963256,0,0,4.566856,2356.98262
0.990724,10774,5968796,0,0,4.566869,2359.165659
0.990724,10784,5974336,0,0,4.566882,2361.348686
0.990724,10794,5979876,0,0,4.56953,2362.168286
0.990724,10804,5985416,0,0,4.570274,2363.971868
0.990724,10814,5990956,0,0,4.571558,2365.495528
0.990724,10824,5996496,0,0,4.571693,2367.612831
0.990724,10834,6002036,0,0,4.572431,2369.418009
0.990724,10844,6007576,0,0,4.57345,2371.076741
0.990724,10854,6013116,0,0,4.573915,2373.021672
0.990724,10864,6018656,0,0,4.575688,2374.287817
0.990724,10874,6024196,0,0,4.575703,2376.465603
0.990724,10884,6029736,0,0,4.576427,2378.274713
0.990724,10894,6035276,0,0,4.577441,2379.93238
0.990724,10904,6040816,0,0,4.57791,2381.872979
0.990724,10914,6046356,0,0,4.580359,2382.782669
0.990724,10924,6051896,0,0,4.580932,2384.667749
0.990724,10934,6057436,0,0,4.582018,2386.284997
0.990724,10944,6062976,0,0,4.583099,2387.903963
0.990724,10954,6068516,0,0,4.583496,2389.878644
0.990724,10964,6074056,0,0,4.584711,2391.426472
0.990724,10974,6079596,0,0,4.585279,2393.311172
0.990724,10984,6085136,0,0,4.586029,2395.100396
0.990724,10994,6090676,0,0,4.587107,2396.717737
0.990724,11004,6096216,0,0,4.587496,2398.694292
0.990724,11014,6101756,0,0,4.588902,2400.138547
0.990724,11024,6107296,0,0,4.589085,2402.221865
0.990724,11034,6112836,0,0,4.590032,2403.905006
0.990724,11044,6118376,0,0,4.68574,2356.938288
0.990724,11054,6123916,0,0,4.685753,2359.065701
0.990724,11064,6129456,0,0,4.68665,2360.748063
0.990724,11074,6134996,0,0,4.686662,2362.875653
0.990724,11084,6140536,0,0,4.686681,2364.999863
0.990724,11094,6146076,0,0,4.687512,2366.71374
0.990724,11104,6151616,0,0,4.687524,2368.841044
0.990724,11114,6157156,0,0,4.688562,2370.449419
0.990724,11124,6162696,0,0,4.68913,2372.295281
0.990724,11134,6168236,0,0,4.689787,2374.095073
0.990724,11144,6173776,0,0,4.690692,2375.768889
0.990724,11154,6179316,0,0,4.692641,2376.91336
0.990724,11164,6184856,0,0,4.693843,2378.434714
0.990724,11174,6190396,0,0,4.694254,2380.356719
0.990724,11184,6195936,0,0,4.694948,2382.135031
0.990724,11194,6201476,0,0,4.695835,2383.814536
0.990724,11204,6207016,0,0,4.696281,2385.717693
0.990724,11214,6212556,0,0,4.697366,2387.295348
0.990724,11224,6218096,0,0,4.697923,2389.141053
0.990724,11234,6223636,0,0,4.698587,2390.931602
0.990724,11244,6229176,0,0,4.699578,2392.555223
0.990724,11254,6234716,0,0,4.699923,2394.507538
0.990724,11264,6240256,0,0,4.701097,2396.036737
0.990724,11274,6245796,0,0,4.701261,2398.080104
0.990724,11284,6251336,0,0,4.706955,2397.303466
0.990724,11294,6256876,0,0,4.707851,2398.971454
0.990724,11304,6262416,0,0,4.709575,2400.216369
0.990724,11314,6267956,0,0,4.710654,2401.789513
0.990724,11324,6273496,0,0,4.711188,2403.639855
0.990724,11334,6279036,0,0,4.712339,2405.175048
0.990724,11344,6284576,0,0,4.71321,2406.852176
0.990724,11354,6290116,0,0,4.713657,2408.745653
0.990724,11364,6295656,0,0,4.797433,2368.766846
0.990724,11374,6301196,0,0,4.797446,2370.844696
0.990724,11384,6306736,0,0,4.797471,2372.916874
0.990724,11394,6312276,0,0,4.798342,2374.570339
0.990724,11404,6317816,0,0,4.798354,2376.648134
0.991296,11414,6323356,0,0,4.799485,2378.171604
0.991296,11424,6328896,0,0,4.799847,2380.075921
0.991296,11434,6334436,0,0,4.800524,2381.823083
0.991296,11444,6339976,0,0,4.801448,2383.447489
0.991296,11454,6345516,0,0,4.805371,2383.582729
0.991296,11464,6351056,0,0,4.809016,2383.855899
0.991296,11474,6356596,0,0,4.809029,2385.928703
0.991296,11484,6362136,0,0,4.809046,2387.999719
0.991296,11494,6367676,0,0,4.810046,2389.582158
0.991296,11504,6373216,0,0,4.812856,2390.26488
0.991296,11514,6378756,0,0,4.814577,2391.487182
0.991296,11524,6384296,0,0,4.82013,2390.807069
0.991296,11534,6389836,0,0,4.820428,2392.733525
0.991296,11544,6395376,0,0,4.821724,2394.164442
0.991296,11554,6400916,0,0,4.821769,2396.215995
0.991296,11564,6406456,0,0,4.822938,2397.708634
0.991296,11574,6411996,0,0,4.822952,2399.775178
0.991296,11584,6417536,0,0,4.822965,2401.841829
0.991296,11594,6423076,0,0,4.825613,2402.596183
0.991296,11604,6428616,0,0,4.826169,2404.391788
0.991296,11614,6434156,0,0,4.827524,2405.788051
0.991296,11624,6439696,0,0,4.827559,2407.841906
0.991296,11634,6445236,0,0,4.827822,2409.782195
0.991296,11644,6450776,0,0,4.91894,2367.17675
0.991296,11658,6458532,0,0,4.928062,2365.635611
0.991296,11668,6464072,0,0,4.928918,2367.253768
0.991296,11678,6469612,0,0,4.929915,2368.803313
0.991296,11688,6475152,0,0,4.930549,2370.526911
0.991296,11698,6480692,0,0,4.931893,2371.908664
0.991296,11708,6486232,0,0,4.932795,2373.502335
0.991296,11718,6491772,0,0,4.933632,2375.126299
0.991296,11728,6497312,0,0,4.93451,2376.730533
0.991296,11738,6502852,0,0,4.935291,2378.38073
0.991296,11748,6508392,0,0,4.936634,2379.759363
0.991296,11758,6513932,0,0,4.936946,2381.63424
0.991296,11768,6519472,0,0,4.940338,2382.023304
0.991296,11778,6525012,0,0,4.941319,2383.574108
0.991296,11788,6530552,0,0,4.94887,2381.957814
0.991296,11798,6536092,0,0,4.949767,2383.54637
0.991296,11808,6541632,0,0,4.949801,2385.550465
0.991296,11818,6547172,0,0,4.949814,2387.564653
0.991296,11828,6552712,0,0,4.95069,2389.1619
0.991296,11838,6558252,0,0,4.950891,2391.084978
0.991296,11848,6563792,0,0,4.952183,2392.480242
0.991296,11858,6569332,0,0,4.95251,2394.341283
0.991296,11868,6574872,0,0,4.953385,2395.937499
0.991296,11878,6580412,0,0,4.95432,2397.5035
0.991296,11888,6585952,0,0,4.956078,2398.670974
0.991296,11898,6591492,0,0,4.957293,2400.100315
0.991296,11908,6597032,0,0,4.962689,2399.505743
0.991296,11918,6602572,0,0,4.962969,2401.384992
0.991296,11928,6608112,0,0,4.963818,2402.988839
0.991296,11938,6613652,0,0,4.963831,2404.997063
0.991296,11948,6619192,0,0,4.964669,2406.605446
0.991296,11958,6624732,0,0,4.971696,2405.215377
0.991296,11968,6630272,0,0,4.971933,2407.111906
0.991296,11978,6635812,0,0,4.972764,2408.721007
0.991296,11988,6641352,0,0,4.972778,2410.725142
0.991296,11998,6646892,0,0,4.973387,2412.440338
0.38321,6,3324,0,0,0.001,6000.0
0.465563,16,8864,0,0,0.001,16000.0
0.542125,26,14404,0,0,0.001,26000.0
0.695446,36,19944,0,0,0.001628,22110.842583
0.683555,46,25484,0,0,0.001818,25300.024128
0.683555,56,31024,0,0,0.002795,20032.496716
0.683555,66,36564,0,0,0.003786,17433.343661
0.683555,76,42104,0,0,0.005418,14026.538062
0.724697,86,47644,0,0,0.008896,9667.143998
0.77046,96,53184,0,0,0.01017,9439.986496
0.77046,106,58724,0,0,0.01123,9438.608696
0.77046,116,64264,0,0,0.012563,9233.470556
0.926029,126,69804,0,0,0.013595,9267.879698
0.926029,136,75344,0,0,0.013885,9794.391209
0.926029,146,80884,0,0,0.014549,10035.371167
0.926029,156,86424,0,0,0.015706,9932.621237
0.926029,166,91964,0,0,0.022387,7414.929488
0.926029,176,97504,0,0,0.023164,7597.985776
0.926029,186,103044,0,0,0.023177,8025.146525
0.926029,196,108584,0,0,0.023504,8339.084052
0.940359,206,114124,0,0,0.02417,8522.821756
0.968419,216,119664,0,0,0.036267,5955.820688
0.968419,226,125204,0,0,0.036924,6120.699322
0.968419,236,130744,0,0,0.036937,6389.298908
0.968419,246,136284,0,0,0.037585,6545.119281
0.968419,256,141824,0,0,0.038226,6697.031915
0.968419,266,147364,0,0,0.038239,6956.248451
0.974429,276,152904,0,0,0.122535,2252.417855
0.974429,286,158444,0,0,0.122548,2333.777449
0.974429,296,163984,0,0,0.122561,2415.119634
0.974429,306,169524,0,0,0.127338,2403.059063
0.974429,316,175064,0,0,0.127923,2470.23117
0.974429,326,180604,0,0,0.133075,2449.750794
0.974429,336,186144,0,0,0.133088,2524.647748
0.974429,346,191684,0,0,0.133101,2599.525288
0.974429,356,197224,0,0,0.133739,2661.910764
0.974429,366,202764,0,0,0.134999,2711.140031
0.974429,376,208304,0,0,0.136128,2762.107293
0.974429,386,213844,0,0,0.136656,2824.604824
0.974429,396,219384,0,0,0.137483,2880.358598
0.974429,406,224924,0,0,0.143103,2837.114888
0.974429,416,230464,0,0,0.143882,2891.262178
0.974429,426,236004,0,0,0.145061,2936.700098
0.974429,436,241544,0,0,0.145603,2994.444999
0.974429,446,247084,0,0,0.146387,3046.711581
0.974429,456,252624,0,0,0.148475,3071.215661
0.974429,466,258164,0,0,0.148811,3131.481774
0.974429,476,263704,0,0,0.149917,3175.092604
0.974429,486,269244,0,0,0.15042,3230.949273
0.974429,496,274784,0,0,0.151303,3278.199307
0.974429,506,280324,0,0,0.152144,3325.802804
0.974429,516,285864,0,0,0.154402,3341.920082
0.974429,526,291404,0,0,0.155572,3381.062138
0.974429,536,296944,0,0,0.157378,3405.813659
0.974429,546,302484,0,0,0.158201,3451.316473
0.974429,556,308024,0,0,0.233801,2378.091908
0.974429,566,313564,0,0,0.233814,2420.725107
0.974429,576,319104,0,0,0.234433,2456.987653
0.974429,586,324644,0,0,0.243312,2408.433856
0.974429,596,330184,0,0,0.244087,2441.750133
0.974429,606,335724,0,0,0.244807,2475.416951
0.974429,616,341264,0,0,0.244862,2515.704354
0.974429,626,346804,0,0,0.245906,2545.684535
0.974429,636,352344,0,0,0.246195,2583.322288
0.974429,646,357884,0,0,0.247365,2611.525501
0.974429,656,363424,0,0,0.249323,2631.126235
0.974429,666,368964,0,0,0.259064,2570.788991
0.974429,676,374504,0,0,0.260318,2596.821099
0.974429,686,380044,0,0,0.261373,2624.603585
0.974429,696,385584,0,0,0.264592,2630.46095
0.974429,706,391124,0,0,0.265564,2658.488446
0.974429,716,396664,0,0,0.272539,2627.147901
0.974429,726,402204,0,0,0.275603,2634.223331
0.974429,736,407744,0,0,0.275616,2670.382654
0.974429,746,413284,0,0,0.275629,2706.54094
0.974429,756,418824,0,0,0.27623,2736.846405
0.974429,766,424364,0,0,0.276611,2769.228597
0.974429,776,429904,0,0,0.287172,2702.214807
0.974429,786,435444,0,0,0.287252,2736.269317
0.974429,796,440984,0,0,0.287304,2770.585196
0.974429,806,446524,0,0,0.287905,2799.530148
0.974429,816,452064,0,0,0.28847,2828.721408
0.974429,826,457604,0,0,0.289456,2853.625253
0.974429,836,463144,0,0,0.290108,2881.683416
0.974429,846,468684,0,0,0.290776,2909.453547
0.974429,856,474224,0,0,0.291433,2937.214107
0.974429,866,479764,0,0,0.292103,2964.709545
0.974429,876,485304,0,0,0.293096,2988.778733
0.974429,886,490844,0,0,0.293425,3019.510093
0.974429,896,496384,0,0,0.294929,3038.021492
0.974429,906,501924,0,0,0.296733,3053.248441
0.974429,916,507464,0,0,0.297663,3077.305818
0.974429,926,513004,0,0,0.306082,3025.335336
0.974429,936,518544,0,0,0.311842,3001.51575
0.974369,946,524084,0,0,0.396948,2383.181665
0.974369,956,529624,0,0,0.396973,2408.22343
0.974369,966,535164,0,0,0.397638,2429.343323
0.974369,976,540704,0,0,0.397997,2452.281861
0.974369,986,546244,0,0,0.398798,2472.431198
0.974369,996,551784,0,0,0.399332,2494.166455
0.974369,1006,557324,0,0,0.400498,2511.871767
0.974369,1016,562864,0,0,0.402002,2527.348507
0.974369,1026,568404,0,0,0.402671,2547.986709
0.974369,1036,573944,0,0,0.403666,2566.476588
0.974369,1046,579484,0,0,0.404336,2586.959063
0.974369,1056,585024,0,0,0.405493,2604.234114
0.974369,1066,590564,0,0,0.405663,2627.799966
0.974369,1076,596104,0,0,0.406334,2648.068345
0.974369,1086,601644,0,0,0.411872,2636.740561
0.974369,1096,607184,0,0,0.412531,2656.767616
0.974369,1106,612724,0,0,0.413684,2673.535877
0.974369,1116,618264,0,0,0.413857,2696.582159
0.974369,1126,623804,0,0,0.414523,2716.377515
0.974369,1136,629344,0,0,0.418482,2714.572725
0.974369,1146,634884,0,0,0.420789,2723.452115
0.974369,1156,640424,0,0,0.421957,2739.617092
0.974369,1166,645964,0,0,0.422413,2760.329432
0.974369,1176,651504,0,0,0.423081,2779.606963
0.974369,1186,657044,0,0,0.424276,2795.347878
0.974369,1196,662584,0,0,0.424713,2816.021556
0.976525,1206,668124,0,0,0.508453,2371.900038
0.976525,1216,673664,0,0,0.508467,2391.503614
0.976525,1226,679204,0,0,0.50848,2411.109534
0.976525,1236,684744,0,0,0.509122,2427.707107
0.976525,1246,690284,0,0,0.509135,2447.28801
0.976525,1256,695824,0,0,0.511257,2456.691546
0.976525,1266,701364,0,0,0.511878,2473.24436
0.976525,1276,706904,0,0,0.512807,2488.267245
0.976525,1286,712444,0,0,0.513601,2503.890053
0.976525,1296,717984,0,0,0.51414,2520.712401
0.976525,1306,723524,0,0,0.515615,2532.897674
0.976525,1316,729064,0,0,0.515772,2551.515674
0.976525,1326,734604,0,0,0.516438,2567.590312
0.976525,1336,740144,0,0,0.517231,2582.985227
0.976525,1346,745684,0,0,0.520597,2585.492103
0.976525,1356,751224,0,0,0.521753,2598.931737
0.976525,1366,756764,0,0,0.521913,2617.296586
0.976525,1376,762304,0,0,0.522544,2633.269139
0.976525,1386,767844,0,0,0.524388,2643.083103
0.976525,1396,773384,0,0,0.525341,2657.321454
0.976525,1406,778924,0,0,0.526733,2669.284456
0.976525,1416,784464,0,0,0.526883,2687.504254
0.976525,1426,790004,0,0,0.528538,2698.007309
0.976525,1436,795544,0,0,0.529432,2712.339252
0.976525,1446,801084,0,0,0.530164,2727.457901
0.976525,1456,806624,0,0,0.531671,2738.534202
0.976525,1466,812164,0,0,0.531739,2756.989228
0.976525,1476,817704,0,0,0.532445,2772.118789
0.976525,1486,823244,0,0,0.533243,2786.721064
0.976525,1496,828784,0,0,0.533772,2802.697331
0.976525,1506,834324,0,0,0.534933,2815.306622
0.976525,1516,839864,0,0,0.536142,2827.607262
0.976525,1526,845404,0,0,0.537136,2840.994564
0.976525,1536,850944,0,0,0.633437,2424.866558
0.976525,1546,856484,0,0,0.63345,2440.603845
0.976525,1556,862024,0,0,0.63407,2453.986196
0.976525,1566,867564,0,0,0.634083,2469.707169
0.976525,1576,873104,0,0,0.634922,2482.193623
0.976525,1586,878644,0,0,0.635738,2494.736936
0.976525,1596,884184,0,0,0.636346,2508.069108
0.976525,1606,889724,0,0,0.637527,2519.10998
0.976525,1616,895264,0,0,0.63782,2533.628262
0.976525,1626,900804,0,0,0.638559,2546.357874
0.976525,1636,906344,0,0,0.639637,2557.698816
0.976525,1646,911884,0,0,0.641515,2565.800248
0.976525,1656,917424,0,0,0.642792,2576.259204
0.976525,1666,922964,0,0,0.643347,2589.584113
0.976525,1676,928504,0,0,0.644091,2602.118186
0.976525,1686,934044,0,0,0.644964,2614.098507
0.976525,1696,939584,0,0,0.645572,2627.128756
0.976525,1706,945124,0,0,0.646755,2637.784095
0.976525,1716,950664,0,0,0.647354,2650.790242
0.976525,1726,956204,0,0,0.648086,2663.227482
0.976525,1736,961744,0,0,0.648936,2675.147123
0.976525,1746,967284,0,0,0.649521,2688.136303
0.976525,1756,972824,0,0,0.650748,2698.434116
0.976525,1766,978364,0,0,0.651003,2712.736605
0.976525,1776,983904,0,0,0.664853,2671.268712
0.976525,1786,989444,0,0,0.667419,2675.98033
0.976525,1796,994984,0,0,0.668464,2686.755766
0.976525,1806,1000524,0,0,0.751145,2404.328992
0.976525,1816,1006064,0,0,0.751159,2417.595957
0.976525,1826,1011604,0,0,0.751173,2430.86396
0.976525,1836,1017144,0,0,0.754215,2434.317581
0.976525,1846,1022684,0,0,0.755056,2444.852082
0.976525,1856,1028224,0,0,0.757025,2451.703921
0.976525,1866,1033764,0,0,0.758353,2460.59477
0.976525,1876,1039304,0,0,0.759348,2470.540015
0.976525,1886,1044844,0,0,0.759986,2481.623353
0.976525,1896,1050384,0,0,0.760347,2493.597898
0.976525,1907,1056478,0,0,0.761904,2502.939999
0.976525,1917,1062018,0,0,0.762667,2513.547262
0.976525,1927,1067558,0,0,0.770325,2501.54096
0.976525,1937,1073098,0,0,0.771434,2510.909585
0.976525,1947,1078638,0,0,0.772541,2520.255216
0.976525,1957,1084178,0,0,0.773979,2528.492543
0.976525,1967,1089718,0,0,0.777083,2531.2614
0.976525,1977,1095258,0,0,0.778196,2540.49077
0.976525,1987,1100798,0,0,0.779296,2549.735896
0.976525,1997,1106338,0,0,0.780404,2558.929935
0.976525,2007,1111878,0,0,0.782309,2565.481474
0.976525,2016,1116864,0,0,0.794434,2537.655514
0.976525,2026,1122404,0,0,0.794457,2550.169619
0.976525,2036,1127944,0,0,0.795121,2560.616707
0.976525,2046,1133484,0,0,0.795134,2573.151745
0.976525,2056,1139024,0,0,0.795399,2584.867147
0.976525,2066,1144564,0,0,0.796724,2593.119334
0.976525,2076,1150104,0,0,0.796747,2605.593542
0.976525,2086,1155644,0,0,0.798467,2612.504914
0.976525,2096,1161184,0,0,0.80041,2618.657052
0.976525,2106,1166724,0,0,0.8018,2626.590131
0.976525,2116,1172264,0,0,0.802902,2635.439997
0.976525,2124,1176696,0,0,0.804631,2639.719342
0.976525,2134,1182236,0,0,0.806043,2647.500167
0.976525,2144,1187776,0,0,0.907946,2361.373009
0.976525,2154,1193316,0,0,0.907973,2372.318351
0.976525,2164,1198856,0,0,0.921788,2347.610225
0.976525,2174,1204396,0,0,0.942427,2306.808999
0.976525,2184,1209936,0,0,0.943741,2314.193466
0.976525,2194,1215476,0,0,0.944082,2323.951207
0.976525,2204,1221016,0,0,0.944729,2332.943935
0.976525,2214,1226556,0,0,0.945069,2342.685314
0.976525,2224,1232096,0,0,0.945845,2351.337505
0.976525,2234,1237636,0,0,0.946484,2360.315563
0.976525,2244,1243176,0,0,0.960083,2337.296741
0.976525,2254,1248716,0,0,0.960768,2346.038709
0.976525,2264,1254256,0,0,0.960782,2356.413713
0.976525,2274,1259796,0,0,0.964049,2358.800434
0.976525,2284,1265336,0,0,0.965153,2366.464814
0.976525,2294,1270876,0,0,0.966258,2374.107588
0.976525,2304,1276416,0,0,0.975249,2362.474035
0.972691,2314,1281956,0,0,1.001836,2309.758591
0.972691,2324,1287496,0,0,1.00186,2319.686161
0.972691,2334,1293036,0,0,1.002544,2328.076435
0.972691,2344,1298576,0,0,1.008757,2323.650969
0.972691,2354,1304116,0,0,1.009484,2331.884287
0.972691,2364,1309656,0,0,1.009498,2341.757706
0.972691,2374,1315196,0,0,1.010401,2349.562179
0.972691,2384,1320736,0,0,1.016567,2345.147403
0.972691,2394,1326276,0,0,1.017562,2352.682949
0.972691,2404,1331816,0,0,1.022041,2352.155937
0.972691,2414,1337356,0,0,1.024502,2356.266114
0.972691,2424,1342896,0,0,1.026825,2360.675556
0.972691,2434,1348436,0,0,1.028799,2365.866407
0.972691,2444,1353976,0,0,1.035337,2360.584651
0.972691,2454,1359516,0,0,1.03606,2368.589565
0.972691,2466,1366164,0,0,1.03995,2371.267004
0.972691,2476,1371704,0,0,1.040916,2378.673156
0.972691,2486,1377244,0,0,1.042266,2385.18736
0.972691,2496,1382784,0,0,1.042753,2393.664834
0.972691,2506,1388324,0,0,1.043712,2401.045728
0.972691,2516,1393864,0,0,1.04467,2408.416362
0.972691,2526,1399404,0,0,1.045656,2415.708496
0.972691,2536,1404944,0,0,1.047593,2420.787192
0.972691,2546,1410484,0,0,1.048454,2428.337787
0.972691,2556,1416024,0,0,1.049099,2436.37643
0.972691,2566,1421564,0,0,1.049779,2444.323029
0.972691,2576,1427104,0,0,1.050429,2452.331691
0.972691,2584,1431536,0,0,1.051557,2457.308951
0.972691,2594,1437076,0,0,1.052112,2465.517298
0.972691,2604,1442616,0,0,1.052504,2474.100835
0.972691,2614,1448156,0,0,1.055609,2476.296262
0.972691,2624,1453696,0,0,1.055674,2485.616207
0.972691,2634,1459236,0,0,1.056341,2493.513143
0.972691,2644,1464776,0,0,1.059583,2495.320832
0.972691,2654,1470316,0,0,1.059656,2504.586056
0.972691,2664,1475856,0,0,1.060297,2512.504108
0.972691,2674,1481396,0,0,1.06031,2521.904807
0.972336,2684,1486936,0,0,1.152625,2328.597596
0.972336,2694,1492476,0,0,1.152638,2337.246371
0.972336,2704,1498016,0,0,1.152652,2345.894945
0.972336,2714,1503556,0,0,1.153656,2352.521017
0.972336,2724,1509096,0,0,1.153823,2360.847581
0.972336,2734,1514636,0,0,1.154505,2368.114444
0.972336,2744,1520176,0,0,1.154519,2376.748187
0.972336,2754,1525716,0,0,1.154609,2385.223122
0.972336,2764,1531256,0,0,1.155277,2392.500766
0.972336,2774,1536796,0,0,1.156192,2399.255354
0.972336,2784,1542336,0,0,1.157269,2405.662686
0.972336,2794,1547876,0,0,1.157566,2413.684623
0.972336,2804,1553416,0,0,1.158229,2420.938244
0.972336,2814,1558956,0,0,1.158901,2428.163093
0.972336,2824,1564496,0,0,1.159555,2435.416121
0.972336,2834,1570036,0,0,1.160633,2441.771317
0.972336,2844,1575576,0,0,1.171523,2427.609982
0.972336,2854,1581116,0,0,1.171671,2435.837048
0.972336,2864,1586656,0,0,1.17257,2442.497626
0.972336,2874,1592196,0,0,1.173301,2449.498859
0.972336,2884,1597736,0,0,1.174377,2455.769741
0.972336,2894,1603276,0,0,1.174683,2463.644186
0.972336,2904,1608816,0,0,1.175293,2470.873286
0.972336,2914,1614356,0,0,1.176064,2477.756282
0.972336,2924,1619896,0,0,1.176682,2484.952457
0.972336,2934,1625436,0,0,1.177965,2490.736299
0.972336,2944,1630976,0,0,1.178735,2497.592721
0.972336,2954,1636516,0,0,1.179302,2504.872587
0.972336,2964,1642056,0,0,1.180041,2511.776974
0.972336,2974,1647596,0,0,1.183368,2513.165374
0.972336,2984,1653136,0,0,1.274015,2342.202153
0.972336,2994,1658676,0,0,1.274028,2350.027168
0.972336,3004,1664216,0,0,1.274041,2357.852463
0.972336,3014,1669756,0,0,1.275,2363.921834
0.972336,3024,1675296,0,0,1.278778,2364.757464
0.972336,3034,1680836,0,0,1.279389,2371.444229
0.972336,3044,1686376,0,0,1.279402,2379.23696
0.972336,3054,1691916,0,0,1.279414,2387.030872
0.972336,3064,1697456,0,0,1.280295,2393.197747
0.972336,3074,1702996,0,0,1.280853,2399.963088
0.972336,3084,1708536,0,0,1.281892,2405.818337
0.972336,3094,1714076,0,0,1.282501,2412.474683
0.972336,3104,1719616,0,0,1.283168,2419.012347
0.972336,3114,1725156,0,0,1.283876,2425.467088
0.972336,3124,1730696,0,0,1.284495,2432.083535
0.972336,3134,1736236,0,0,1.2858,2437.392648
0.972336,3144,1741776,0,0,1.286144,2444.517193
0.972336,3154,1747316,0,0,1.286808,2451.025624
0.972336,3164,1752856,0,0,1.287468,2457.536437
0.972336,3174,1758396,0,0,1.288136,2464.025527
0.972336,3184,1763936,0,0,1.289121,2469.900657
0.972336,3194,1769476,0,0,1.293265,2469.718828
0.972336,3204,1775016,0,0,1.293571,2476.865354
0.972336,3214,1780556,0,0,1.29456,2482.697366
0.972336,3224,1786096,0,0,1.295219,2489.153992
0.972336,3234,1791636,0,0,1.296218,2494.951311
0.972336,3244,1797176,0,0,1.297901,2499.42084
0.972336,3254,1802716,0,0,1.297938,2507.054207
0.972336,3264,1808256,0,0,1.298537,2513.597964
0.972336,3274,1813796,0,0,1.298928,2520.539508
0.972336,3284,1819336,0,0,1.387439,2366.950886
0.972336,3294,1824876,0,0,1.387453,2374.134748
0.972336,3304,1830416,0,0,1.387466,2381.319694
0.972336,3314,1835956,0,0,1.388278,2387.129532
0.972336,3324,1841496,0,0,1.391246,2389.225879
0.972336,3334,1847036,0,0,1.397793,2385.188965
0.972336,3344,1852576,0,0,1.397991,2392.003646
0.972336,3354,1858116,0,0,1.398023,2399.102758
0.972336,3364,1863656,0,0,1.398729,2405.040018
0.972336,3374,1869196,0,0,1.398743,2412.166339
0.972336,3384,1874736,0,0,1.399395,2418.188703
0.972336,3394,1880276,0,0,1.39948,2425.186317
0.972336,3404,1885816,0,0,1.400056,2431.331517
0.972336,3414,1891356,0,0,1.400803,2437.172966
0.972336,3424,1896896,0,0,1.401422,2443.233449
0.972336,3434,1902436,0,0,1.403267,2447.146298
0.972336,3444,1907976,0,0,1.40435,2452.379614
0.972336,3454,1913516,0,0,1.404935,2458.476931
0.972336,3464,1919056,0,0,1.405861,2463.970234
0.972336,3474,1924596,0,0,1.406494,2469.970767
0.972336,3484,1930136,0,0,1.407514,2475.285627
0.972336,3494,1935676,0,0,1.407799,2481.889226
0.972336,3504,1941216,0,0,1.410484,2484.254339
0.972336,3514,1946756,0,0,1.411239,2490.010712
0.972336,3524,1952296,0,0,1.411841,2496.032348
0.972336,3534,1957836,0,0,1.412882,2501.271138
0.972336,3544,1963376,0,0,1.413181,2507.817352
0.972336,3554,1968916,0,0,1.413879,2513.652729
0.972336,3564,1974456,0,0,1.517991,2347.839536
0.972336,3574,1979996,0,0,1.518005,2354.406481
0.972336,3584,1985536,0,0,1.518656,2359.981433
0.972336,3594,1991076,0,0,1.520611,2363.524277
0.972336,3604,1996616,0,0,1.52063,2370.070854
0.972336,3614,2002156,0,0,1.521287,2375.620544
0.972336,3624,2007696,0,0,1.5213,2382.173767
0.972336,3634,2013236,0,0,1.522007,2387.637617
0.972336,3644,2018776,0,0,1.522606,2393.264645
0.972336,3654,2024316,0,0,1.523284,2398.765215
0.972336,3664,2029856,0,0,1.523935,2404.301895
0.972336,3674,2035396,0,0,1.524599,2409.813871
0.972336,3684,2040936,0,0,1.525584,2414.813355
0.972336,3694,2046476,0,0,1.525926,2420.825702
0.972336,3704,2052016,0,0,1.526937,2425.77094
