marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza
1788744516.264741,192.168.18.22,192.168.18.8,5900,40328,6,0.065860,1,0,1860,0,15.183770,64,0,28241.812943,0.000000,0.065860,0.065860,0.000000,0.000000,1,1,15,961,16,137562,0,ninguno,0,,0.000000,0.675900,0,0.000000
1788744516.265731,192.168.18.22,192.168.18.8,5900,40328,6,0.065930,1,0,14654,0,15.167518,64,0,222264.804131,0.000000,0.065930,0.065930,0.000000,0.000000,1,1,15,961,17,152216,0,ninguno,0,,0.000000,0.640600,0,0.000000
1788744516.266697,192.168.18.22,192.168.18.8,5900,40328,6,0.065989,1,0,14654,0,15.153982,64,0,222066.453076,0.000000,0.065989,0.065989,0.000000,0.000000,1,1,15,961,18,166870,0,ninguno,0,,0.000000,0.625600,0,0.000000
1788744516.267691,192.168.18.22,192.168.18.8,5900,40328,6,0.066051,1,0,14654,0,15.139869,64,0,221859.646242,0.000000,0.066051,0.066051,0.000000,0.000000,1,1,15,961,19,181524,0,ninguno,0,,0.000000,0.638800,0,0.000000
1788744516.269066,192.168.18.22,192.168.18.8,5900,40328,6,0.066100,1,0,14654,0,15.128675,64,0,221695.597406,0.000000,0.066100,0.066100,0.000000,0.000000,1,1,15,961,20,196178,0,ninguno,0,,0.000000,0.875100,0,0.000000
1788744516.270580,192.168.18.22,192.168.18.8,5900,40328,6,0.066279,1,0,4210,0,15.087696,64,0,63519.199410,0.000000,0.066279,0.066279,0.000000,0.000000,1,1,15,961,21,200388,0,ninguno,0,,0.000000,0.760500,0,0.000000
1788744516.273352,192.168.18.8,192.168.18.22,40328,5900,6,0.066815,1,0,60,0,14.966615,128,0,897.996888,0.000000,0.066815,0.066815,0.000000,0.000000,1,1,16,1021,21,200388,0,ninguno,0,,0.000000,2.245900,0,0.000000
1788744516.274532,192.168.18.8,192.168.18.22,40328,5900,6,0.066818,1,0,60,0,14.966134,128,0,897.968050,0.000000,0.066818,0.066818,0.000000,0.000000,1,1,17,1081,21,200388,0,ninguno,0,,0.000000,0.745000,0,0.000000
1788744516.275537,192.168.18.8,192.168.18.22,40328,5900,6,0.066819,1,0,60,0,14.965867,128,0,897.952030,0.000000,0.066819,0.066819,0.000000,0.000000,1,1,18,1141,21,200388,0,ninguno,0,,0.000000,0.625800,0,0.000000
1788744516.276476,192.168.18.8,192.168.18.22,40328,5900,6,0.066820,1,0,60,0,14.965493,128,0,897.929602,0.000000,0.066820,0.066820,0.000000,0.000000,1,1,19,1201,21,200388,0,ninguno,0,,0.000000,0.607500,0,0.000000
1788744516.277905,192.168.18.8,192.168.18.22,40328,5900,6,0.066822,1,0,60,0,14.965226,128,0,897.913583,0.000000,0.066822,0.066822,0.000000,0.000000,1,1,20,1261,21,200388,0,ninguno,0,,0.000000,1.080400,0,0.000000
1788744516.279447,192.168.18.8,192.168.18.22,40328,5900,6,0.067191,1,0,60,0,14.882918,128,0,892.975090,0.000000,0.067191,0.067191,0.000000,0.000000,1,1,21,1321,21,200388,0,ninguno,0,,0.000000,1.129900,0,0.000000
1788744516.280751,192.168.18.8,192.168.18.22,40328,5900,6,0.067193,1,0,60,0,14.882549,128,0,892.952911,0.000000,0.067193,0.067193,0.000000,0.000000,1,1,22,1381,21,200388,0,ninguno,0,,0.000000,0.720000,0,0.000000
1788744516.281835,192.168.18.8,192.168.18.22,40328,5900,6,0.067194,1,0,60,0,14.882179,128,0,892.930732,0.000000,0.067194,0.067194,0.000000,0.000000,1,1,23,1441,21,200388,0,ninguno,0,,0.000000,0.711300,0,0.000000
1788744516.282975,192.168.18.8,192.168.18.22,40328,5900,6,0.067196,1,0,60,0,14.881915,128,0,892.914891,0.000000,0.067196,0.067196,0.000000,0.000000,1,1,24,1501,21,200388,0,ninguno,0,,0.000000,0.753200,0,0.000000
